Napló azon.	Időpont	Óra	Mérés	Szakasz	Mérés sorozat megnevezése	Szonda	Páratartalom [%]	Hőmérséklet [°C]	D1	D2	D3	D4	D5	D6	D7	D8	L1	L2	L3	L4	L5	L6	L7	L8	Méretszám	Idő különbség [perc]	Megerősített?
85950	2018.08.17. 13:55:09	13	6	6/6	Diab.virg/5	V344	50	32,02	0	0	130	2689	1272	0	0	0	2689	1272	130	0	0	0	0	0	4091	204,9	1
85963	2018.08.17. 13:47:26	13	5	5/6	Diab.virg/4	V310	54	36,65	90	253	364	474	1137	633	317	125	1137	633	474	364	317	253	125	90	3393	25,5	0
85962	2018.08.17. 13:21:56	13	5	5/6	Diab.virg/4	V310	54	37,81	1680	1494	939	479	102	59	59	36	1680	1494	939	479	102	59	59	36	4848	20,6	0
85926	2018.08.17. 13:01:20	13	5	5/6	Diab.virg/4	V310	56	37,54	0	0	0	50	604	0	0	0	604	50	0	0	0	0	0	0	654	44,1	1
85925	2018.08.17. 12:17:16	12	5	5/6	Diab.virg/4	V310	56	34,6	0	0	1	8	392	2241	152	0	2241	392	152	8	1	0	0	0	2794	69,1	1
86093	2018.08.17. 12:08:50	12	4	4/12	Diab.virg/3	V330	51	36,91	13	36	330	666	1163	1348	639	116	1348	1163	666	639	330	116	36	13	4311	24,4	0
86092	2018.08.17. 11:44:26	11	4	4/12	Diab.virg/3	V330	50	38,66	147	374	1379	1795	847	523	159	50	1795	1379	847	523	374	159	147	50	5274	21,6	0
86091	2018.08.17. 11:22:47	11	4	4/12	Diab.virg/3	V330	51	37,05	0	0	0	0	0	0	521	1026	1026	521	0	0	0	0	0	0	1547	4,4	1
86090	2018.08.17. 11:18:22	11	4	4/12	Diab.virg/3	V330	51	36,77	23	104	499	688	572	848	269	102	848	688	572	499	269	104	102	23	3105	26,7	0
85924	2018.08.17. 11:08:08	11	5	5/6	Diab.virg/4	V310	56	30,34	0	4	0	3	1	609	0	0	609	4	3	1	0	0	0	0	617	11,4	1
85923	2018.08.17. 10:56:47	10	5	5/6	Diab.virg/4	V310	56	29,63	15	56	226	451	970	2288	713	230	2288	970	713	451	230	226	56	15	4949	37	0
86089	2018.08.17. 10:51:42	10	4	4/12	Diab.virg/3	V330	51	35,17	0	0	0	3	0	0	190	1702	1702	190	3	0	0	0	0	0	1895	47,7	1
85949	2018.08.17. 10:30:14	10	6	6/6	Diab.virg/5	V344	50	29,06	3	2	0	0	140	4050	0	0	4050	140	3	2	0	0	0	0	4195	6,7	1
85948	2018.08.17. 10:23:31	10	6	6/6	Diab.virg/5	V344	50	28,68	0	0	0	0	2029	63	0	1	2029	63	1	0	0	0	0	0	2093	37,4	1
85922	2018.08.17. 10:19:48	10	5	5/6	Diab.virg/4	V310	55	27,3	0	1242	1574	0	0	0	0	0	1574	1242	0	0	0	0	0	0	2816	27,6	1
86088	2018.08.17. 10:04:02	10	4	4/12	Diab.virg/3	V330	52	31,42	90	1430	2247	965	170	101	21	2	2247	1430	965	170	101	90	21	2	5026	40,6	0
85921	2018.08.17. 09:52:09	9	5	5/6	Diab.virg/4	V310	55	26,17	1031	1584	2273	2384	1844	1720	1709	1227	2384	2273	1844	1720	1709	1584	1227	1031	13772	13	0
85947	2018.08.17. 09:46:04	9	6	6/6	Diab.virg/5	V344	50	27	0	0	0	3811	1489	0	0	0	3811	1489	0	0	0	0	0	0	5300	48,2	1
85920	2018.08.17. 09:39:09	9	5	5/6	Diab.virg/4	V310	55	25,88	0	0	2896	420	0	0	0	0	2896	420	0	0	0	0	0	0	3316	10,2	1
85919	2018.08.17. 09:28:55	9	5	5/6	Diab.virg/4	V310	55	25,51	5	4	0	0	0	3292	0	7	3292	7	5	4	0	0	0	0	3308	3,5	1
85890	2018.08.17. 09:25:28	9	5	5/6	Diab.virg/4	V310	55	25,35	0	0	12	403	1735	818	7	0	1735	818	403	12	7	0	0	0	2975	30,9	1
86087	2018.08.17. 09:23:24	9	4	4/12	Diab.virg/3	V330	53	29,12	0	0	738	1674	0	0	0	0	1674	738	0	0	0	0	0	0	2412	602,8	1
85946	2018.08.17. 08:57:51	8	6	6/6	Diab.virg/5	V344	50	24,61	0	0	0	0	54	2116	735	0	2116	735	54	0	0	0	0	0	2905	58,5	1
85889	2018.08.17. 08:54:34	8	5	5/6	Diab.virg/4	V310	55	23,66	0	0	0	1486	913	0	0	0	1486	913	0	0	0	0	0	0	2399	9,1	1
85888	2018.08.17. 08:45:27	8	5	5/6	Diab.virg/4	V310	55	23,25	0	0	0	18	1067	3110	275	0	3110	1067	275	18	0	0	0	0	4470	3,2	1
85887	2018.08.17. 08:42:14	8	5	5/6	Diab.virg/4	V310	55	23,01	1	0	0	0	0	1530	0	0	1530	1	0	0	0	0	0	0	1531	5,2	1
85886	2018.08.17. 08:37:04	8	5	5/6	Diab.virg/4	V310	55	22,74	0	0	1507	2600	0	0	0	0	2600	1507	0	0	0	0	0	0	4107	10,8	1
85885	2018.08.17. 08:26:14	8	5	5/5	Diab.virg/4	V310	54	21,99	3	2	0	0	2071	0	5	1	2071	5	3	2	1	0	0	0	2082	1,3	1
85884	2018.08.17. 08:24:59	8	5	5/5	Diab.virg/4	V310	54	21,99	0	0	0	1793	0	1	0	0	1793	1	0	0	0	0	0	0	1794	7,8	1
85882	2018.08.17. 08:17:10	8	5	5/5	Diab.virg/4	V310	54	21,37	1	0	0	0	122	2388	3	0	2388	122	3	1	0	0	0	0	2514	581,1	1
85945	2018.08.17. 07:59:20	7	6	6/5	Diab.virg/5	V344	51	19,95	0	0	0	37	657	2830	119	0	2830	657	119	37	0	0	0	0	3643	900	1
85697	2018.08.16. 23:20:37	23	4	4/11	Diab.virg/3	V330	51	16,58	2	1	0	2981	3730	53	2	2	3730	2981	53	2	2	2	1	0	6771	205,2	1
85476	2018.08.16. 22:36:02	22	5	5/5	Diab.virg/4	V310	54	17,97	2	1	3	473	2383	74	2	1	2383	473	74	3	2	2	1	1	2939	113,4	1
85475	2018.08.16. 20:42:39	20	5	5/5	Diab.virg/4	V310	54	20,49	5	2	0	1839	109	2	1	3	1839	109	5	3	2	2	1	0	1961	30,6	1
85474	2018.08.16. 20:12:02	20	5	5/5	Diab.virg/4	V310	54	22,59	0	3	1536	1224	167	0	1	1	1536	1224	167	3	1	1	0	0	2932	28,1	1
85696	2018.08.16. 19:55:23	19	4	4/11	Diab.virg/3	V330	50	22,86	2	2	27	1105	878	3	5	2	1105	878	27	5	3	2	2	2	2024	19,1	0
85473	2018.08.16. 19:43:58	19	5	5/5	Diab.virg/4	V310	54	25,55	1	0	623	3101	1385	0	0	0	3101	1385	623	1	0	0	0	0	5110	26,9	1
85695	2018.08.16. 19:36:14	19	4	4/11	Diab.virg/3	V330	50	24,71	6	5	5	3517	1168	14	5	4	3517	1168	14	6	5	5	5	4	4724	16,1	0
85694	2018.08.16. 19:20:07	19	4	4/11	Diab.virg/3	V330	50	26,39	3	3	10	3	2130	656	3	4	2130	656	10	4	3	3	3	3	2812	68,2	0
85439	2018.08.16. 19:17:05	19	5	5/5	Diab.virg/4	V310	54	29,14	1	0	2	0	1850	0	0	0	1850	2	1	0	0	0	0	0	1853	6,5	1
85438	2018.08.16. 19:10:33	19	5	5/5	Diab.virg/4	V310	54	30,15	0	698	732	1	5	3	3	2	732	698	5	3	3	2	1	0	1444	3	1
85437	2018.08.16. 19:07:31	19	5	5/5	Diab.virg/4	V310	54	30,15	0	1	7	700	1591	270	1	0	1591	700	270	7	1	1	0	0	2570	71,6	1
85693	2018.08.16. 18:11:56	18	4	4/10	Diab.virg/3	V330	48	32,69	3	0	0	0	1989	771	24	36	1989	771	36	24	3	0	0	0	2823	12,6	1
85692	2018.08.16. 17:59:20	17	4	4/10	Diab.virg/3	V330	49	31,74	1	1	0	3	0	0	941	1	941	3	1	1	1	0	0	0	947	75,1	0
85436	2018.08.16. 17:55:56	17	5	5/4	Diab.virg/4	V310	55	32,12	0	0	1700	2	0	0	0	0	1700	2	0	0	0	0	0	0	1702	39,8	1
85435	2018.08.16. 17:16:11	17	5	5/4	Diab.virg/4	V310	55	32,99	0	0	0	2185	865	0	0	0	2185	865	0	0	0	0	0	0	3050	13,6	1
85434	2018.08.16. 17:02:37	17	5	5/4	Diab.virg/4	V310	55	33,92	0	3	1931	689	0	0	0	0	1931	689	3	0	0	0	0	0	2623	56,8	1
85507	2018.08.16. 16:59:21	16	6	6/4	Diab.virg/5	V344	49	30,17	0	0	34	1606	2870	584	0	0	2870	1606	584	34	0	0	0	0	5094	8,1	1
85506	2018.08.16. 16:51:14	16	6	6/4	Diab.virg/5	V344	48	30,54	0	0	0	0	38	2935	1961	0	2935	1961	38	0	0	0	0	0	4934	19,6	1
85691	2018.08.16. 16:44:13	16	4	4/10	Diab.virg/3	V330	48	34,18	2	2	0	0	1813	0	0	2	1813	2	2	2	0	0	0	0	1819	42,9	0
85472	2018.08.16. 16:31:36	16	6	6/4	Diab.virg/5	V344	48	30,77	0	0	0	0	0	2014	1520	0	2014	1520	0	0	0	0	0	0	3534	29,7	1
85433	2018.08.16. 16:05:50	16	5	5/4	Diab.virg/4	V310	54	34,4	0	27	54	48	1958	1005	0	0	1958	1005	54	48	27	0	0	0	3092	294	1
85471	2018.08.16. 16:01:55	16	6	6/4	Diab.virg/5	V344	48	30,77	0	0	9	2611	2	0	0	0	2611	9	2	0	0	0	0	0	2622	140,3	1
85690	2018.08.16. 16:01:16	16	4	4/10	Diab.virg/3	V330	48	36,01	1	0	0	0	0	553	3839	339	3839	553	339	1	0	0	0	0	4732	11,5	1
85689	2018.08.16. 15:49:48	15	4	4/10	Diab.virg/3	V330	48	35,84	2	3	2	9	19	1471	2	2	1471	19	9	3	2	2	2	2	1510	1,5	0
85688	2018.08.16. 15:48:19	15	4	4/10	Diab.virg/3	V330	48	35,55	1	2	0	0	923	0	9	1	923	9	2	1	1	0	0	0	936	7	0
85687	2018.08.16. 15:41:21	15	4	4/10	Diab.virg/3	V330	49	35,18	0	1475	579	3	4	3	6	4	1475	579	6	4	4	3	3	0	2074	27	1
85686	2018.08.16. 15:14:21	15	4	4/10	Diab.virg/3	V330	48	36,52	1	0	172	1145	23	17	0	1	1145	172	23	17	1	1	0	0	1359	22,7	0
85685	2018.08.16. 14:51:37	14	4	4/10	Diab.virg/3	V330	49	37,51	2	0	992	995	0	0	5	3	995	992	5	3	2	0	0	0	1997	9,1	0
85684	2018.08.16. 14:42:32	14	4	4/10	Diab.virg/3	V330	48	38,06	5	3	0	0	0	1904	115	0	1904	115	5	3	0	0	0	0	2027	71,1	0
85470	2018.08.16. 13:41:36	13	6	6/4	Diab.virg/5	V344	48	31,06	0	0	0	0	2253	9	0	0	2253	9	0	0	0	0	0	0	2262	25	1
85683	2018.08.16. 13:31:27	13	4	4/10	Diab.virg/3	V330	50	39,92	3	1	5	1639	329	9	3	3	1639	329	9	5	3	3	3	1	1992	52,1	0
85469	2018.08.16. 13:16:38	13	6	6/4	Diab.virg/5	V344	47	31,46	0	0	2	1	0	232	3282	212	3282	232	212	2	1	0	0	0	3729	273,7	1
85682	2018.08.16. 12:39:20	12	4	4/10	Diab.virg/3	V330	50	39,39	444	792	1828	1453	996	645	222	109	1828	1453	996	792	645	444	222	109	6489	16,7	0
85681	2018.08.16. 12:22:37	12	4	4/10	Diab.virg/3	V330	51	38,15	17	54	494	905	199	19	8	1	905	494	199	54	19	17	8	1	1697	4,2	0
85680	2018.08.16. 12:18:25	12	4	4/10	Diab.virg/3	V330	50	37,85	11	41	263	610	891	724	67	16	891	724	610	263	67	41	16	11	2623	3,9	0
85679	2018.08.16. 12:14:34	12	4	4/10	Diab.virg/3	V330	50	37,89	74	155	559	928	720	949	201	34	949	928	720	559	201	155	74	34	3620	1,9	0
85678	2018.08.16. 12:12:43	12	4	4/10	Diab.virg/3	V330	50	37,74	231	352	1295	1094	490	507	101	17	1295	1094	507	490	352	231	101	17	4087	8,8	0
85677	2018.08.16. 12:03:57	12	4	4/10	Diab.virg/3	V330	51	37,73	7	15	31	85	895	240	39	15	895	240	85	39	31	15	15	7	1327	9,7	0
85676	2018.08.16. 11:54:14	11	4	4/10	Diab.virg/3	V330	51	37,27	78	148	591	1480	836	528	167	34	1480	836	591	528	167	148	78	34	3862	1,3	0
85675	2018.08.16. 11:52:59	11	4	4/10	Diab.virg/3	V330	51	37,2	109	245	905	1506	1091	747	213	60	1506	1091	905	747	245	213	109	60	4876	4,7	0
85674	2018.08.16. 11:48:17	11	4	4/10	Diab.virg/3	V330	51	37	120	242	947	1666	1089	619	148	55	1666	1089	947	619	242	148	120	55	4886	1,6	0
85673	2018.08.16. 11:46:39	11	4	4/10	Diab.virg/3	V330	51	37	50	114	563	853	427	131	29	5	853	563	427	131	114	50	29	5	2172	2	0
85672	2018.08.16. 11:44:38	11	4	4/10	Diab.virg/3	V330	51	37,02	91	159	715	1144	547	108	7	0	1144	715	547	159	108	91	7	0	2771	6,6	0
85671	2018.08.16. 11:38:04	11	4	4/10	Diab.virg/3	V330	51	37,08	359	600	1419	2758	3165	2392	714	344	3165	2758	2392	1419	714	600	359	344	11751	37,5	0
85432	2018.08.16. 11:11:51	11	5	5/4	Diab.virg/4	V310	56	28,48	0	447	2181	0	0	0	0	0	2181	447	0	0	0	0	0	0	2628	26,2	1
85670	2018.08.16. 11:00:31	11	4	4/10	Diab.virg/3	V330	52	35,65	0	0	0	0	0	0	850	0	850	0	0	0	0	0	0	0	850	9,3	0
85669	2018.08.16. 10:51:12	10	4	4/10	Diab.virg/3	V330	52	35,32	5	4	2	2	1188	226	14	24	1188	226	24	14	5	4	2	2	1465	7	0
85411	2018.08.16. 10:45:37	10	5	5/4	Diab.virg/4	V310	56	27,05	0	135	2259	1369	0	0	0	0	2259	1369	135	0	0	0	0	0	3763	54,8	1
85668	2018.08.16. 10:44:12	10	4	4/10	Diab.virg/3	V330	52	34,9	10	31	2668	126	28	3	3	2	2668	126	31	28	10	3	3	2	2871	15,1	0
85667	2018.08.16. 10:29:08	10	4	4/10	Diab.virg/3	V330	52	34,59	2	0	0	0	0	1784	2	9	1784	9	2	2	0	0	0	0	1797	61,2	0
85410	2018.08.16. 09:50:48	9	5	5/4	Diab.virg/4	V310	55	26	0	1	2058	15	0	0	0	0	2058	15	1	0	0	0	0	0	2074	22,3	1
85409	2018.08.16. 09:28:33	9	5	5/4	Diab.virg/4	V310	55	24,91	0	2	6	4	2831	966	0	0	2831	966	6	4	2	0	0	0	3809	2,2	1
85666	2018.08.16. 09:27:53	9	4	4/10	Diab.virg/3	V330	54	32,66	14	50	316	629	1385	748	733	179	1385	748	733	629	316	179	50	14	4054	22,2	0
85408	2018.08.16. 09:26:20	9	5	5/4	Diab.virg/4	V310	55	24,61	0	0	0	928	2038	1	0	0	2038	928	1	0	0	0	0	0	2967	57,7	1
85665	2018.08.16. 09:05:39	9	4	4/10	Diab.virg/3	V330	54	30,94	4	5	6	8	1	5	420	1102	1102	420	8	6	5	5	4	1	1551	5	1
85664	2018.08.16. 09:00:39	9	4	4/10	Diab.virg/3	V330	54	30,34	31	332	741	2131	422	157	16	2	2131	741	422	332	157	31	16	2	3832	65,4	0
85468	2018.08.16. 08:42:55	8	6	6/4	Diab.virg/5	V344	49	22,08	2	2	0	0	0	31	3081	0	3081	31	2	2	0	0	0	0	3116	11,9	1
85467	2018.08.16. 08:31:04	8	6	6/4	Diab.virg/5	V344	49	21,47	0	0	3	2	846	2200	79	0	2200	846	79	3	2	0	0	0	3130	13,2	1
85407	2018.08.16. 08:28:36	8	5	5/4	Diab.virg/4	V310	55	21,27	2	0	0	2	2	193	2131	305	2131	305	193	2	2	2	0	0	2635	1,1	1
85406	2018.08.16. 08:27:28	8	5	5/4	Diab.virg/4	V310	55	21,27	1	6	13	66	2966	3376	51	0	3376	2966	66	51	13	6	1	0	6479	266,8	1
85466	2018.08.16. 08:17:54	8	6	6/4	Diab.virg/5	V344	49	20,92	0	2304	1743	0	0	0	0	0	2304	1743	0	0	0	0	0	0	4047	53	1
85663	2018.08.16. 07:55:12	7	4	4/10	Diab.virg/3	V330	54	23,62	5	6	0	0	0	0	683	2502	2502	683	6	5	0	0	0	0	3196	260,1	1
85465	2018.08.16. 07:24:55	7	6	6/3	Diab.virg/5	V344	49	18,75	8	9	10	13	13	2616	2984	0	2984	2616	13	13	10	9	8	0	5653	564,5	1
85404	2018.08.16. 04:00:39	4	5	5/3	Diab.virg/4	V310	55	16,81	1	1	5	658	2771	132	0	0	2771	658	132	5	1	1	0	0	3568	161,6	1
85662	2018.08.16. 03:35:06	3	4	4/9	Diab.virg/3	V330	53	15,46	5	3	3	4	111	2560	2670	47	2670	2560	111	47	5	4	3	3	5403	109,1	1
85164	2018.08.16. 01:46:02	1	4	4/9	Diab.virg/3	V330	53	15,73	2	3	3	2	2	1208	1398	2	1398	1208	3	3	2	2	2	2	2620	304,6	0
84987	2018.08.16. 01:19:06	1	5	5/3	Diab.virg/4	V310	55	16,99	0	1747	2433	1	1	4	3	3	2433	1747	4	3	3	1	1	0	4192	66,3	0
84986	2018.08.16. 00:12:45	0	5	5/3	Diab.virg/4	V310	54	18,41	0	1	3	2920	924	13	1	1	2920	924	13	3	1	1	1	0	3863	5,2	0
84985	2018.08.16. 00:07:31	0	5	5/3	Diab.virg/4	V310	54	18,53	1	1	2079	3000	15	3	3	4	3000	2079	15	4	3	3	1	1	5106	6,4	0
84984	2018.08.16. 00:01:08	0	5	5/3	Diab.virg/4	V310	54	18,77	0	0	141	2557	1738	0	0	0	2557	1738	141	0	0	0	0	0	4436	5,1	1
84983	2018.08.15. 23:56:02	23	5	5/3	Diab.virg/4	V310	54	18,87	3	1	1	2	5	521	3617	243	3617	521	243	5	3	2	1	1	4393	108,4	1
84982	2018.08.15. 22:07:36	22	5	5/3	Diab.virg/4	V310	54	19,91	3	2	3	3	3	315	2815	0	2815	315	3	3	3	3	2	0	3144	198,4	1
85054	2018.08.15. 22:00:24	22	6	6/3	Diab.virg/5	V344	48	19,77	4	8	3	5	3667	3713	0	0	3713	3667	8	5	4	3	0	0	7400	99	1
85163	2018.08.15. 20:41:26	20	4	4/9	Diab.virg/3	V330	51	20,33	127	760	1519	955	248	10	19	9	1519	955	760	248	127	19	10	9	3647	77,5	0
85053	2018.08.15. 20:21:22	20	6	6/3	Diab.virg/5	V344	48	22,86	5	6	7	5	2482	1199	0	1	2482	1199	7	6	5	5	1	0	3705	8,6	1
85052	2018.08.15. 20:12:47	20	6	6/3	Diab.virg/5	V344	48	23,49	0	7	7	3	1	2043	1209	0	2043	1209	7	7	3	1	0	0	3270	1,2	1
85051	2018.08.15. 20:11:37	20	6	6/3	Diab.virg/5	V344	48	23,49	2	4	4	3	1	1126	1564	0	1564	1126	4	4	3	2	1	0	2704	20,5	1
85050	2018.08.15. 19:51:09	19	6	6/3	Diab.virg/5	V344	47	25,12	7	6	3	29	3159	7	1	2	3159	29	7	7	6	3	2	1	3214	10,9	1
85049	2018.08.15. 19:40:13	19	6	6/2	Diab.virg/5	V344	47	25,67	1	3	0	1846	4107	212	1	5	4107	1846	212	5	3	1	1	0	6175	3,5	1
85048	2018.08.15. 19:36:41	19	6	6/2	Diab.virg/5	V344	47	25,91	5	6	5	2	398	1786	2228	0	2228	1786	398	6	5	5	2	0	4430	31,3	1
85162	2018.08.15. 19:23:55	19	4	4/8	Diab.virg/3	V330	51	26,83	0	0	0	219	2732	2845	310	13	2845	2732	310	219	13	0	0	0	6119	71,9	1
85047	2018.08.15. 19:05:24	19	6	6/2	Diab.virg/5	V344	47	27,89	0	0	0	2612	129	0	0	0	2612	129	0	0	0	0	0	0	2741	26,1	1
84981	2018.08.15. 18:49:15	18	5	5/2	Diab.virg/4	V310	54	29,52	0	0	1248	1854	0	0	0	0	1854	1248	0	0	0	0	0	0	3102	15,3	1
85033	2018.08.15. 18:39:18	18	6	6/2	Diab.virg/5	V344	47	28,41	1	2	2	1	0	1643	206	0	1643	206	2	2	1	1	0	0	1855	12,1	1
84929	2018.08.15. 18:34:00	18	5	5/2	Diab.virg/4	V310	54	29,94	0	0	0	2102	859	0	0	0	2102	859	0	0	0	0	0	0	2961	27,4	1
85032	2018.08.15. 18:27:12	18	6	6/2	Diab.virg/5	V344	47	28,4	0	0	0	1280	3873	0	0	0	3873	1280	0	0	0	0	0	0	5153	20,4	1
85161	2018.08.15. 18:12:03	18	4	4/8	Diab.virg/3	V330	50	30,03	5	1	0	1671	0	6	0	4	1671	6	5	4	1	0	0	0	1687	120,1	0
85031	2018.08.15. 18:06:50	18	6	6/2	Diab.virg/5	V344	47	28,41	0	180	2931	2328	4	0	0	0	2931	2328	180	4	0	0	0	0	5443	10,6	1
84928	2018.08.15. 18:06:38	18	5	5/2	Diab.virg/4	V310	53	29,86	0	0	0	2314	427	0	0	0	2314	427	0	0	0	0	0	0	2741	13,7	1
85030	2018.08.15. 17:56:14	17	6	6/2	Diab.virg/5	V344	47	28,46	5	0	0	237	2993	844	2	17	2993	844	237	17	5	2	0	0	4098	1,7	1
85029	2018.08.15. 17:54:31	17	6	6/2	Diab.virg/5	V344	47	28,41	0	0	0	1492	3029	78	0	0	3029	1492	78	0	0	0	0	0	4599	19,5	1
84927	2018.08.15. 17:52:54	17	5	5/2	Diab.virg/4	V310	53	29,87	62	684	1740	2161	1828	990	257	58	2161	1828	1740	990	684	257	62	58	7780	63,5	0
85028	2018.08.15. 17:35:00	17	6	6/2	Diab.virg/5	V344	47	28,65	1	2	0	0	4	2643	60	0	2643	60	4	2	1	0	0	0	2710	57	1
84926	2018.08.15. 16:49:25	16	5	5/2	Diab.virg/4	V310	54	30,02	0	0	2392	10	0	0	0	0	2392	10	0	0	0	0	0	0	2402	77	1
85027	2018.08.15. 16:37:58	16	6	6/2	Diab.virg/5	V344	47	28,56	0	0	0	143	3122	266	0	0	3122	266	143	0	0	0	0	0	3531	4,8	1
85026	2018.08.15. 16:33:12	16	6	6/2	Diab.virg/5	V344	47	28,6	0	0	0	0	1299	2958	502	0	2958	1299	502	0	0	0	0	0	4759	38,6	1
85160	2018.08.15. 16:11:59	16	4	4/8	Diab.virg/3	V330	51	31,3	2	2	3	1	1	3	0	1517	1517	3	3	2	2	1	1	0	1529	46,8	0
85001	2018.08.15. 15:54:36	15	6	6/2	Diab.virg/5	V344	47	28,59	0	0	0	73	4493	0	0	0	4493	73	0	0	0	0	0	0	4566	11,1	1
85000	2018.08.15. 15:43:33	15	6	6/2	Diab.virg/5	V344	47	28,61	0	0	0	0	2032	3535	2	0	3535	2032	2	0	0	0	0	0	5569	5,5	1
84999	2018.08.15. 15:38:02	15	6	6/2	Diab.virg/5	V344	47	28,59	1	1	0	0	13	3651	238	0	3651	238	13	1	1	0	0	0	3904	10,7	1
84925	2018.08.15. 15:32:26	15	5	5/2	Diab.virg/4	V310	54	29,67	0	0	1257	540	0	0	0	0	1257	540	0	0	0	0	0	0	1797		1
84998	2018.08.15. 15:27:20	15	6	6/2	Diab.virg/5	V344	47	28,4	0	0	0	0	951	3855	0	0	3855	951	0	0	0	0	0	0	4806	57,2	1
85159	2018.08.15. 15:25:09	15	4	4/8	Diab.virg/3	V330	52	31,55	9	7	0	2	0	2606	0	0	2606	9	7	2	0	0	0	0	2624	101,5	0
84997	2018.08.15. 14:30:07	14	6	6/2	Diab.virg/5	V344	47	28,67	1	1	0	0	1560	2364	0	0	2364	1560	1	1	0	0	0	0	3926		1
85158	2018.08.15. 13:43:40	13	4	4/8	Diab.virg/3	V330	52	33,56	0	0	0	5	1780	1	0	2	1780	5	2	1	0	0	0	0	1788	20,3	0
85157	2018.08.15. 13:23:25	13	4	4/7	Diab.virg/3	V330	53	34,63	0	3	0	3	1	4	2038	2042	2042	2038	4	3	3	1	0	0	4091	43,9	1
85156	2018.08.15. 12:39:29	12	4	4/7	Diab.virg/3	V330	53	33,89	5	10	5	1524	1304	2	2	0	1524	1304	10	5	5	2	2	0	2852	14,8	1
85155	2018.08.15. 12:24:42	12	4	4/7	Diab.virg/3	V330	53	32,11	0	0	0	0	0	0	842	1261	1261	842	0	0	0	0	0	0	2103	10,7	0
85154	2018.08.15. 12:14:01	12	4	4/7	Diab.virg/3	V330	53	31,14	20	50	401	748	1536	1716	1862	1233	1862	1716	1536	1233	748	401	50	20	7566	13,4	0
85153	2018.08.15. 12:00:39	12	4	4/7	Diab.virg/3	V330	53	30,54	2	4	1	1605	2	0	3	0	1605	4	3	2	2	1	0	0	1617	17,2	0
85152	2018.08.15. 11:43:29	11	4	4/7	Diab.virg/3	V330	54	28,85	3	0	0	1	2439	961	15	7	2439	961	15	7	3	1	0	0	3426	16,7	1
85151	2018.08.15. 11:26:50	11	4	4/7	Diab.virg/3	V330	54	27,09	0	65	2813	687	1	1	2	3	2813	687	65	3	2	1	1	0	3572	22,6	0
85150	2018.08.15. 11:04:14	11	4	4/7	Diab.virg/3	V330	54	24,47	5	9	9	6	0	0	0	1835	1835	9	9	6	5	0	0	0	1864	1,2	0
85149	2018.08.15. 11:03:04	11	4	4/7	Diab.virg/3	V330	54	24,47	0	0	0	857	2262	2245	845	7	2262	2245	857	845	7	0	0	0	6216	5,6	0
85148	2018.08.15. 10:57:28	10	4	4/7	Diab.virg/3	V330	54	23,75	10	3	1	9	420	1669	10	12	1669	420	12	10	10	9	3	1	2134	142,3	0
85147	2018.08.15. 08:35:13	8	4	4/7	Diab.virg/3	V330	54	20,42	5	6	5	2	5	34	2656	0	2656	34	6	5	5	5	2	0	2713	23,4	0
85146	2018.08.15. 08:11:48	8	4	4/7	Diab.virg/3	V330	54	20,05	0	0	0	124	3087	1747	26	15	3087	1747	124	26	15	0	0	0	4999	798,8	1
84603	2018.08.14. 18:52:59	18	4	4/7	Diab.virg/3	V330	50	19,55	4	5	3	239	1306	9	7	2	1306	239	9	7	5	4	3	2	1575	49,8	0
84602	2018.08.14. 18:03:11	18	4	4/7	Diab.virg/3	V330	50	25,09	2	3	1	1	0	930	2466	308	2466	930	308	3	2	1	1	0	3711	41	1
84601	2018.08.14. 17:22:13	17	4	4/7	Diab.virg/3	V330	49	30,13	4	4	0	50	2624	0	4	4	2624	50	4	4	4	4	0	0	2690	27,3	0
84600	2018.08.14. 16:54:54	16	4	4/7	Diab.virg/3	V330	49	31,71	1	4	3	2	1	0	1036	279	1036	279	4	3	2	1	1	0	1326	26,6	0
84599	2018.08.14. 16:28:15	16	4	4/7	Diab.virg/3	V330	49	32,53	0	0	1	3	1040	0	0	3	1040	3	3	1	0	0	0	0	1047	4,1	0
84598	2018.08.14. 16:24:09	16	4	4/7	Diab.virg/3	V330	49	32,74	941	1147	961	179	28	14	5	2	1147	961	941	179	28	14	5	2	3277	11,7	0
84597	2018.08.14. 16:12:30	16	4	4/7	Diab.virg/3	V330	49	32,8	2	5	0	0	3	1584	2	4	1584	5	4	3	2	2	0	0	1600	35,5	0
84596	2018.08.14. 15:36:59	15	4	4/7	Diab.virg/3	V330	49	34,32	2	4	3	4	0	1320	1	1	1320	4	4	3	2	1	1	0	1335	16,6	0
84595	2018.08.14. 15:20:22	15	4	4/7	Diab.virg/3	V330	49	34,8	2	0	0	69	1578	0	0	1	1578	69	2	1	0	0	0	0	1650	39,5	0
84594	2018.08.14. 14:40:55	14	4	4/7	Diab.virg/3	V330	48	39,22	0	0	1664	53	4	3	4	3	1664	53	4	4	3	3	0	0	1731	34,2	0
84593	2018.08.14. 14:06:40	14	4	4/7	Diab.virg/3	V330	48	42,28	3	1	1	0	0	0	988	0	988	3	1	1	0	0	0	0	993	6,7	0
84592	2018.08.14. 13:59:59	13	4	4/7	Diab.virg/3	V330	49	42,07	5	9	0	0	0	88	1604	0	1604	88	9	5	0	0	0	0	1706	75	0
